Year ,RCDTS,Enrollment,PBE,PME
2010-2011,41057023X060000,104,0,0
2010-2011,41057024X060000,33,0,0
2010-2011,41057026X100000,241,0,1
2010-2011,41057027X060000,170,0,0
2010-2011,41057030X060000,309,4,0
2010-2011,41057033X100000,205,0,0
2010-2011,41057035X100000,392,1,0
2010-2011,41057036X160000,46,0,0
2010-2011,41057058X140000,499,1,4
2010-2011,41057073X100000,154,0,0
2010-2011,41057074X100000,277,0,1
2010-2011,41057078X060000,408,4,1
2010-2011,41057100X250000,15,0,0
2010-2011,43102001X100000,137,1,0
2010-2011,44063001X060000,222,7,1
2010-2011,44063003X100000,506,0,0
2010-2011,44063004X060000,102,1,1
2010-2011,44063005X100000,464,2,0
2010-2011,44063006X160000,86,0,3
2010-2011,44063008X100000,90,0,0
2010-2011,44063009X100000,145,0,1
2010-2011,44063010X100000,403,0,3
2010-2011,44063014X100000,325,8,0
2010-2011,44063015X060000,329,1,1
2010-2011,44063017X100000,419,0,0
2010-2011,44063032X160000,198,9,5
2010-2011,44063034X060000,55,0,0
2010-2011,44063040X260000,46,1,1
2010-2011,44063043X160000,39,2,0
2010-2011,44063045X260000,206,19,0
2010-2011,44063046X160000,52,0,1
2010-2011,45067001X100000,267,0,0
2010-2011,45067003X100000,348,0,2
2010-2011,45079002X060000,165,0,0
2010-2011,45079004X060000,152,0,0
2010-2011,45079009X100000,97,0,0
2010-2011,45079010X100000,107,0,0
2010-2011,46005001X100000,80,1,0
2010-2011,46009002X060000,34,0,0
2010-2011,46069003X100000,244,0,0
2010-2011,46069005X060000,129,3,0
2010-2011,46086001X020000,14,0,0
2010-2011,47052001X100000,119,0,0
2010-2011,47052003X100000,206,6,0
2010-2011,47071003X060000,190,4,0
2010-2011,48072002X060000,156,0,0
2010-2011,48072003X100000,198,0,0
2010-2011,48072010X100000,136,0,0
2010-2011,48072013X100000,109,0,2
2010-2011,48072017X100000,410,2,0
2010-2011,48072018X100000,394,0,2
2010-2011,48072019X100000,471,6,0
2010-2011,48072111X260000,266,7,0
2010-2011,48072113X140000,120,0,0
2010-2011,48072114X100000,80,1,0
2010-2011,48072115X010000,16,0,0
2010-2011,49081006X100000,565,0,0
2010-2011,49081007X060000,46,5,0
2010-2011,49081008X160000,104,5,0
2010-2011,49081010X100000,157,0,0
2010-2011,49081015X100000,428,0,1
2010-2011,50082001X020000,166,4,0
2010-2011,50082003X100000,212,0,0
2010-2011,50082006X060000,157,0,0
2010-2011,50082007X100000,130,0,0
2010-2011,50082008X100000,151,0,0
2010-2011,50082009X100000,215,0,0
2010-2011,50082010X100000,315,0,3
2010-2011,50082020X030000,77,1,0
2010-2011,50082024X100000,114,0,0
2010-2011,50082027X100000,227,0,0
2010-2011,50082028X100000,55,0,0
2010-2011,50082030X100000,177,0,0
2010-2011,50082031X100000,141,0,0
2010-2011,50082032X100000,63,0,0
2010-2011,50082034X100000,65,0,0
2010-2011,50082041X100000,383,0,1
2010-2011,50082070X060000,298,5,1
2010-2011,50082084X260000,47,0,0
2010-2011,50082085X160000,34,2,0
2010-2011,50082088X010000,40,0,1
2010-2011,51084001X100000,444,3,0
2010-2011,51084002X100000,145,1,0
2010-2011,51084003X100000,464,1,0
2010-2011,51084004X260000,381,0,0
2010-2011,51084008X160000,58,1,0
2010-2011,51084009X100000,327,0,0
2010-2011,51084010X060000,209,0,0
2010-2011,51084013X100000,405,2,0
2010-2011,51084014X100000,184,0,1
2010-2011,51084016X110000,5,0,0
2010-2011,51084018X100000,127,0,0
2010-2011,51084019X100000,35,0,0
2010-2011,51084021X060000,173,0,0
2010-2011,51084026X060000,12,0,0
2010-2011,53090001X100000,286,0,0
2010-2011,53090003X100000,287,4,0
2010-2011,53090004X100000,202,0,0
2010-2011,53090005X010000,18,0,0
2010-2011,53090017X060000,184,0,0
2010-2011,53090022X060000,366,2,1
2010-2011,54092002X060000,127,2,0
2010-2011,54092006X100000,206,6,0
2010-2011,54092007X100000,234,0,0
2010-2011,54092025X010000,38,0,0
2010-2011,55098004X100000,204,4,0
2010-2011,55098005X100000,219,2,0
2010-2011,55098012X060000,141,7,0
2010-2011,56099002X100000,522,2,1
2010-2011,56099005X100000,343,7,0
2010-2011,56099013X100000,122,1,1
2010-2011,56099015X100000,239,0,0
2010-2011,56099016X010000,27,0,0
2010-2011,56099017X270000,385,0,0
2010-2011,56099020X100000,181,0,0
2010-2011,56099021X100000,232,0,0
2010-2011,56099022X100000,277,0,1
2010-2011,56099023X100000,164,3,2
2010-2011,56099024X100000,459,1,2
2010-2011,56099025X100000,539,3,0
2010-2011,56099027X100000,130,0,0
2010-2011,56099028X060000,119,3,0
2010-2011,56099029X060000,205,4,0
2010-2011,56099030X160000,87,5,0
2010-2011,56099031X100000,142,1,0
2010-2011,56099032X100000,200,0,0
2010-2011,56099037X100000,175,0,1
2010-2011,56099038X100000,130,6,0
2010-2011,56099044X100000,274,0,2
2010-2011,56099045X100000,101,0,0
2010-2011,56099047X060000,24,1,1
2010-2011,56099048X160000,146,7,0
2010-2011,56099078X100000,66,1,0
2010-2011,56099093X260000,146,0,0
2010-2011,56099095X100000,399,37,1
2010-2011,56099098X010000,109,0,0
2010-2011,56099110X010000,76,0,0
2010-2011,56099111X010000,42,2,1
2010-2011,56099112X010000,42,0,2
2010-2011,56099113X010000,59,3,1
2010-2011,56099114X160000,76,4,1
2010-2011,56099119X140000,55,0,0
2010-2011,01001012Y100000,405,0,2
2010-2011,03025004Y100000,190,0,0
2010-2011,04101002Y100000,"1,183",7,0
2010-2011,04101095Y140000,12,0,1
2010-2011,05016049Y140000,"2,079",5,0
2010-2011,05016069Y100000,830,1,0
2010-2011,05016076Y100000,339,1,0
2010-2011,05016113Y100000,"1,037",1,1
2010-2011,05016123Y050000,136,0,0
2010-2011,05016320Y050000,152,0,0
2010-2011,06016028Y100000,"1,196",1,0
2010-2011,06016063Y100000,536,0,0
2010-2011,06016094Y100000,675,0,0
2010-2011,06016119Y100000,517,4,0
2010-2011,06016121Y060000,400,2,0
2010-2011,06016809Y100000,824,0,4
2010-2011,06016826Y140000,17,0,0
2010-2011,07016007Y030000,380,2,1
2010-2011,07016026Y100000,246,2,0
2010-2011,07016039Y030000,590,6,0
2010-2011,07016055Y100000,"1,515",1,3
2010-2011,07016064Y100000,210,2,0
2010-2011,07016073Y100000,426,1,0
2010-2011,07016095Y100000,589,1,0
2010-2011,07016139Y060000,71,0,0
2010-2011,09010043Y100000,350,2,0
2010-2011,11015027Y260000,13,1,2
2010-2011,13014001Y100000,487,0,0
2010-2011,13014011Y060000,79,0,0
2010-2011,15016003Y100000,131,0,1
2010-2011,15016005Y100000,839,1,3
2010-2011,15016006Y010000,77,0,0
2010-2011,15016017Y100000,892,4,2
2010-2011,15016020Y080000,13,0,0
2010-2011,15016022Y050000,275,0,0
2010-2011,15016024Y100000,"1,139",0,0
2010-2011,15016031Y100000,395,0,0
2010-2011,15016032Y100000,128,0,0
2010-2011,15016038Y100000,285,0,1
2010-2011,15016044Y100000,129,0,0
2010-2011,15016053Y100000,239,0,0
2010-2011,15016056Y100000,"1,799",1,7
2010-2011,15016060Y100000,"1,354",3,0
2010-2011,15016065Y100000,791,1,0
2010-2011,15016070Y100000,121,0,0
2010-2011,15016077Y100000,672,0,0
2010-2011,15016079Y010000,225,0,0
2010-2011,15016082Y010000,176,0,0
2010-2011,15016085Y100000,169,0,0
2010-2011,15016086Y100000,143,0,0
2010-2011,15016088Y100000,264,1,0
2010-2011,15016092Y100000,"1,375",7,2
2010-2011,15016108Y100000,708,2,0
2010-2011,15016109Y100000,134,0,0
2010-2011,15016118Y050000,105,0,2
2010-2011,15016238Y100000,261,0,0
2010-2011,15016248Y050000,25,0,0
2010-2011,15016256Y140000,224,0,0
2010-2011,15016497Y010000,15,0,0
2010-2011,15016650Y140000,20,0,0
2010-2011,15016791Y050000,77,6,0
2010-2011,15016796Y010000,137,0,0
2010-2011,15016823Y050000,41,0,1
2010-2011,15016824Y050000,73,1,0
2010-2011,15016845Y050000,163,0,0
2010-2011,15016862Y010000,133,0,0
2010-2011,15016864Y050000,93,0,0
2010-2011,15016898Y260000,137,0,0
2010-2011,15016949Y030000,27,0,0
2010-2011,15016957Y010000,187,0,0
2010-2011,15016975Y010000,183,0,0
2010-2011,15016985Y100000,538,0,0
2010-2011,17064003Y100000,398,0,1
2010-2011,17064008Y010000,35,0,0
2010-2011,19022013Y100000,765,2,0
2010-2011,19022016Y100000,342,1,0
2010-2011,19022038Y100000,"1,343",8,1
2010-2011,19022042Y030000,396,2,0
2010-2011,19022047Y260000,636,25,1
2010-2011,19022055Y100000,699,7,1
2010-2011,21100015Y260000,59,0,0
2010-2011,28006001Y100000,295,5,0
2010-2011,31045013Y100000,526,1,1
2010-2011,31045014Y100000,497,1,0
2010-2011,31045019Y100000,468,5,2
2010-2011,31045023Y100000,389,7,0
2010-2011,32038007Y060000,27,0,0
2010-2011,32046014Y100000,405,0,0
2010-2011,34049055Y100000,238,0,0
2010-2011,34049067Y100000,151,0,0
2010-2011,34049068Y010000,411,2,0
2010-2011,34049069Y100000,"1,359",1,1
2010-2011,35050022Y100000,185,0,0
2010-2011,39055006Y100000,296,0,1
2010-2011,41057005Y100000,296,0,0
2010-2011,41057070Y060000,209,0,0
2010-2011,44063002Y060000,66,2,0
2010-2011,44063016Y100000,716,0,0
2010-2011,45067004Y100000,238,3,0
2010-2011,45079011Y060000,17,0,0
2010-2011,46069004Y100000,126,0,0
2010-2011,48072020Y100000,796,3,1
2010-2011,48072116Y020000,4,0,0
2010-2011,49081001Y100000,450,1,1
2010-2011,49081009Y260000,42,0,0
2010-2011,50082036Y100000,459,0,0
2010-2011,50082074Y010000,28,0,0
2010-2011,51084006Y060000,164,0,0
2010-2011,51084011Y100000,795,0,0
2010-2011,54092003Y100000,64,14,4
2010-2011,54092009Y100000,165,0,0
2010-2011,55098002Y100000,255,0,1
2010-2011,56099034Y100000,"1,193",4,1
2010-2011,56099035Y100000,703,3,0
2010-2011,56099036Y060000,196,0,0
2010-2011,05016671S100000,5,0,1
2010-2011,05016876S190000,17,0,0
2010-2011,07016860S190000,24,0,1
2010-2011,07016880S030000,13,0,0
2010-2011,15016075S190000,13,0,0
2010-2011,15016361S190000,21,1,0
2010-2011,15016665S050000,2,0,0
2010-2011,15016770S190000,42,0,0
2010-2011,01001025Z260000,61,1,0
2010-2011,02077001Z140000,13,5,0
2010-2011,04101001Z020000,250,2,1
2010-2011,04101005Z010000,307,3,3
2010-2011,04101022Z060000,797,4,0
2010-2011,04101023Z260000,"1,146",25,6
2010-2011,04101030Z200000,148,13,1
2010-2011,04101032Z140000,675,22,1
2010-2011,04101094Z010000,25,7,0
2010-2011,05016008Z010000,508,3,1
2010-2011,05016106Z200000,187,2,0
2010-2011,05016171Z140000,759,7,0
2010-2011,05016679Z270000,54,1,0
2010-2011,05016708Z140000,110,18,0
2010-2011,05016925Z010000,262,1,0
2010-2011,05016982Z190000,224,0,1
2010-2011,05016987Z010000,205,0,0
2010-2011,05016989Z100000,236,2,2
2010-2011,06016242Z140000,23,0,0
2010-2011,06016938Z100000,22,1,0
2010-2011,06016993Z270000,48,0,0
2010-2011,07016081Z020000,83,3,0
2010-2011,07016589Z270000,169,0,0
2010-2011,07016629Z200000,140,5,1
2010-2011,07016729Z230000,239,0,0
2010-2011,07016833Z230000,634,1,0
2010-2011,08043008Z260000,147,7,0
2010-2011,08089001Z100000,146,2,1
2010-2011,09010011Z020000,40,0,0
2010-2011,09010013Z260000,562,8,0
2010-2011,10011003Z020000,52,1,0
2010-2011,11070004Z220000,65,6,0
2010-2011,11087006Z250000,48,1,0
2010-2011,15016023Z110000,272,9,0
2010-2011,15016042Z100000,148,0,1
2010-2011,15016043Z010000,"1,793",4,3
2010-2011,15016050Z060000,175,0,0
2010-2011,15016061Z010000,449,2,0
2010-2011,15016072Z010000,519,0,0
2010-2011,15016116Z010000,351,20,0
2010-2011,15016120Z250000,103,0,3
2010-2011,15016686Z110000,49,0,0
2010-2011,15016743Z010000,930,3,6
2010-2011,15016778Z140000,14,0,0
2010-2011,15016789Z110000,98,1,0
2010-2011,15016831Z230000,254,37,1
2010-2011,15016915Z020000,122,0,0
2010-2011,15016974Z010000,560,0,0
2010-2011,15016986Z010000,57,0,0
2010-2011,16019100Z260000,344,7,0
2010-2011,17064011Z020000,317,2,0
2010-2011,17064026Z140000,16,0,0
2010-2011,19022066Z200000,220,8,1
2010-2011,19022127Z230000,694,15,0
2010-2011,19022132Z010000,11,0,0
2010-2011,19022136Z230000,419,2,0
2010-2011,19022167Z010000,74,0,0
2010-2011,21028001Z110000,21,0,0
2010-2011,21028003Z140000,20,1,0
2010-2011,21100011Z260000,248,1,1
2010-2011,22029013Z020000,28,0,1
2010-2011,25041003Z200000,36,0,0
2010-2011,25041006Z140000,17,1,0
2010-2011,30039007Z260000,108,9,2
2010-2011,30073006Z260000,13,0,0
2010-2011,30073007Z140000,116,0,0
2010-2011,31045005Z010000,423,4,0
2010-2011,31045015Z140000,201,0,0
2010-2011,31045045Z260000,742,15,2
2010-2011,31045054Z270000,3,0,0
2010-2011,31045072Z260000,450,14,0
2010-2011,32046015Z260000,177,4,0
2010-2011,32046016Z260000,198,2,0
2010-2011,33048009Z260000,71,0,2
2010-2011,34049042Z260000,219,6,0
2010-2011,34049044Z010000,72,0,0
2010-2011,34049045Z200000,169,2,2
2010-2011,34049079Z270000,171,2,0
2010-2011,35050002Z260000,41,0,0
2010-2011,39055008Z060000,539,0,0
2010-2011,39055016Z260000,251,7,0
2010-2011,39055023Z270000,45,3,0
2010-2011,39074006Z260000,26,0,0
2010-2011,41057002Z200000,114,1,0
2010-2011,41057077Z200000,88,1,0
2010-2011,41057079Z260000,100,0,0
2010-2011,46009003Z260000,96,2,1
2010-2011,46069007Z020000,72,3,0
2010-2011,47052006Z260000,115,3,0
2010-2011,48072004Z260000,687,17,9
2010-2011,48072095Z020000,65,5,0
2010-2011,48072098Z250000,15,0,0
2010-2011,49081019Z200000,318,24,4
2010-2011,49081020Z260000,110,2,1
2010-2011,50082021Z020000,31,0,0
2010-2011,50082077Z010000,181,0,0
2010-2011,51084032Z200000,4,0,0
2010-2011,51084043Z140000,310,4,0
2010-2011,53090016Z020000,119,4,0
2010-2011,53090032Z140000,10,0,0
2010-2011,53090033Z020000,117,4,0
2010-2011,53090034Z250000,14,0,0
2010-2011,54092001Z200000,171,6,0
2010-2011,54092024Z140000,48,0,0
2010-2011,55098001Z030000,216,15,1
2010-2011,55098011Z260000,43,5,0
2010-2011,56099007Z020000,204,0,0
2010-2011,56099053Z020000,134,7,0
2010-2011,56099099Z200000,73,2,2
2010-2011,56099120Z260000,65,0,0
2010-2011,651089010800001,611,1,1
2010-2011,651089010802001,415,0,0
2010-2011,110703000263101,13,0,0
2010-2011,11087003A263101,30,0,0
2010-2011,340491160263101,108,0,0
2010-2011,540921180243105,14,0,0
2010-2011,15016299025201C,"8,539",14,7
2010-2011,15016299025203C,"1,000",26,2
2010-2011,15016299025204C,"1,710",3,1
2010-2011,15016299025205C,"4,406",2,0
2010-2011,15016299025206C,576,0,0
2010-2011,15016299025208C,"1,349",2,19
2010-2011,15016299025214C,386,0,0
2010-2011,15016299025215C,422,2,0
2010-2011,15016299025217C,596,0,2
2010-2011,15016299025218C,413,2,1
2010-2011,15016299025219C,299,0,0
2010-2011,15016299025220C,352,0,0
2010-2011,15016299025221C,440,0,0
2010-2011,15016299025222C,470,0,2
2010-2011,15016299025223C,510,0,1
2010-2011,15016299025224C,387,0,1
2010-2011,15016299025225C,573,35,1
2010-2011,15016299025226C,287,0,0
2010-2011,15016299025227C,286,0,0
2010-2011,15016299025228C,500,0,0
2010-2011,15016299025229C,197,7,0
2010-2011,15016299025230C,256,0,0
2010-2011,04101205025201C,263,5,0
2010-2011,04101205025203C,254,1,0
2010-2011,31045300026201C,587,9,1
2010-2011,34049900025201C,391,7,2
2010-2011,39055061025201C,342,0,0
2010-2011,15016299025003C,"2,240",2,1
2010-2011,15016299025004C,"3,089",1,1
2010-2011,15016299025005C,879,0,0
2010-2011,15016299025006C,"5,240",3,1
2010-2011,15016299025007C,340,0,0
2010-2011,15016299025008C,"1,475",0,0
2010-2011,15016299025009C,494,0,5
2010-2011,15016299025010C,521,2,0
2010-2011,15016299025011C,360,0,0
2010-2011,15016299025012C,177,0,0
2010-2011,15016299025013C,139,0,0
2010-2011,15016299025014C,223,0,0
2010-2011,15016299025015C,250,0,0
2010-2011,15016299025016C,237,0,0
2010-2011,15016299025017C,9,0,0
2010-2011,07016901025001C,122,0,0
2010-2011,17064005026001C,40,0,0
2010-2011,170640160260009,571,2,1
2010-2011,46009015026001C,26,0,0
2010-2011,48072150025027C,219,0,0
2010-2011,50082189022001C,111,0,0
2010-2011,150162990252070,"1,016",1,1
2010-2011,150162990252080,412,0,0
2010-2011,150162990252090,716,0,2
2010-2011,150162990252100,735,1,1
2010-2011,150162990252110,651,0,0
2010-2011,150162990252120,703,3,0
2010-2011,150162990252130,498,0,0
2010-2011,150162990252150,"1,113",0,1
2010-2011,150162990252160,"1,633",6,4
2010-2011,150162990252180,317,0,1
2010-2011,150162990252190,493,0,0
2010-2011,150162990252210,499,1,1
2010-2011,150162990252220,783,3,0
2010-2011,150162990252230,373,0,4
2010-2011,150162990252240,296,0,1
2010-2011,150162990252260,636,0,0
2010-2011,150162990252270,369,0,1
2010-2011,150162990252280,848,0,0
2010-2011,150162990252290,361,0,0
2010-2011,150162990252300,450,0,0
2010-2011,150162990252330,"1,446",0,3
2010-2011,150162990252370,690,9,7
2010-2011,150162990252380,462,7,0
2010-2011,150162990252390,125,0,0
2010-2011,150162990252400,427,0,14
2010-2011,150162990252410,197,0,6
2010-2011,150162990252420,104,0,1
2010-2011,150162990252460,560,0,0
2010-2011,150162990252470,518,0,1
2010-2011,150162990252480,666,0,0
2010-2011,150162990252490,"1,132",3,1
2010-2011,150162990252500,486,0,0
2010-2011,150162990252510,623,0,0
2010-2011,150162990252620,496,1,0
2010-2011,150162990252700,308,0,0
2010-2011,150162990252800,"1,422",2,1
2010-2011,150162990252810,304,2,0
2010-2011,150162990252850,259,0,0
2010-2011,150162990252870,728,0,0
2010-2011,150162990252900,571,0,0
2010-2011,150162990252920,600,1,0
2010-2011,150162990252930,716,1,3
2010-2011,150162990252940,273,0,0
2010-2011,150162990252960,195,1,0
2010-2011,150162990252051,920,0,1
2010-2011,150162990252061,267,0,0
2010-2011,150162990252081,628,5,6
2010-2011,150162990252101,832,0,14
2010-2011,150162990252121,136,0,0
2010-2011,150162990252141,588,2,2
2010-2011,150162990252161,661,1,0
2010-2011,150162990252181,"1,779",0,0
2010-2011,150162990252191,354,1,4
2010-2011,150162990252201,242,0,1
2010-2011,150162990252211,647,0,2
2010-2011,150162990252221,272,2,2
2010-2011,150162990252231,391,0,29
2010-2011,150162990252241,696,0,14
2010-2011,150162990252261,274,0,0
2010-2011,150162990252281,501,0,1
2010-2011,150162990252301,468,1,1
2010-2011,150162990252311,614,0,0
2010-2011,150162990252321,614,0,1
2010-2011,150162990252331,862,1,23
2010-2011,150162990252341,883,0,1
2010-2011,150162990252361,831,9,0
2010-2011,150162990252371,558,3,1
2010-2011,150162990252381,415,0,1
2010-2011,150162990252391,925,0,2
2010-2011,150162990252401,537,0,1
2010-2011,150162990252411,136,0,1
2010-2011,150162990252421,"1,225",1,2
2010-2011,150162990252451,535,2,0
2010-2011,150162990252461,370,1,1
2010-2011,150162990252491,322,2,0
2010-2011,150162990252501,450,0,0
2010-2011,150162990252521,390,0,0
2010-2011,150162990252771,353,0,0
2010-2011,150162990252811,899,0,0
2010-2011,150162990252881,257,0,0
2010-2011,150162990252901,253,0,0
2010-2011,150162990252921,223,1,1
2010-2011,150162990252941,307,4,0
2010-2011,150162990252951,319,0,1
2010-2011,150162990252961,331,4,2
2010-2011,150162990252052,423,8,0
2010-2011,150162990252062,535,2,1
2010-2011,150162990252072,488,0,0
2010-2011,150162990252082,957,3,17
2010-2011,150162990252092,496,0,2
2010-2011,150162990252102,"1,193",0,7
2010-2011,150162990252112,690,0,1
2010-2011,150162990252122,579,0,0
2010-2011,150162990252132,660,1,0
2010-2011,150162990252142,721,0,2
2010-2011,150162990252152,437,0,0
2010-2011,150162990252172,317,2,7
2010-2011,150162990252182,635,4,6
2010-2011,150162990252192,332,0,0
2010-2011,150162990252202,324,0,4
2010-2011,150162990252212,517,0,0
2010-2011,150162990252222,281,0,0
2010-2011,150162990252232,472,0,2
2010-2011,150162990252242,452,0,0
2010-2011,150162990252252,998,1,4
2010-2011,150162990252262,386,0,0
2010-2011,150162990252292,300,0,0
2010-2011,150162990252322,409,0,0
2010-2011,150162990252352,333,0,0
2010-2011,150162990252362,314,0,1
2010-2011,150162990252372,435,0,4
2010-2011,150162990252382,644,0,0
2010-2011,150162990252392,743,0,1
2010-2011,150162990252402,227,1,0
2010-2011,150162990252412,667,1,1
2010-2011,150162990252422,835,1,1
2010-2011,150162990252432,461,0,0
2010-2011,150162990252442,197,0,0
2010-2011,150162990252452,948,0,0
2010-2011,150162990252462,798,0,1
2010-2011,150162990252472,936,0,0
2010-2011,150162990252492,440,0,7
2010-2011,150162990252502,325,0,24
2010-2011,150162990252512,413,0,5
2010-2011,150162990252522,213,0,0
2010-2011,150162990252542,721,0,2
2010-2011,150162990252622,315,1,1
2010-2011,150162990252802,314,0,2
2010-2011,150162990252812,450,0,1
2010-2011,150162990252842,637,0,0
2010-2011,150162990252862,512,0,0
2010-2011,150162990252882,546,0,2
2010-2011,150162990252892,295,0,0
2010-2011,150162990252902,202,0,0
2010-2011,150162990252912,570,0,0
2010-2011,150162990252922,455,0,0
2010-2011,150162990252932,117,3,0
2010-2011,150162990252952,153,3,0
2010-2011,150162990252053,511,3,2
2010-2011,150162990252063,390,0,1
2010-2011,150162990252083,556,6,1
2010-2011,150162990252093,356,1,0
2010-2011,150162990252103,264,1,3
2010-2011,150162990252113,319,1,1
2010-2011,150162990252123,405,0,15
2010-2011,150162990252133,704,2,0
2010-2011,150162990252153,485,2,1
2010-2011,150162990252173,219,0,0
2010-2011,150162990252183,450,3,4
2010-2011,150162990252193,398,0,0
2010-2011,150162990252203,377,0,1
2010-2011,150162990252213,"1,443",1,0
2010-2011,150162990252223,752,1,1
2010-2011,150162990252233,261,0,1
2010-2011,150162990252263,570,0,4
2010-2011,150162990252273,572,1,0
2010-2011,150162990252283,549,2,2
2010-2011,150162990252293,304,3,1
2010-2011,150162990252303,338,0,0
2010-2011,150162990252313,535,0,1
2010-2011,150162990252323,"1,363",0,0
2010-2011,150162990252353,327,2,0
2010-2011,150162990252363,809,0,0
2010-2011,150162990252373,"1,310",0,0
2010-2011,150162990252383,641,1,0
2010-2011,150162990252393,208,0,1
2010-2011,150162990252403,868,2,5
2010-2011,150162990252413,821,0,1
2010-2011,150162990252423,355,0,0
2010-2011,150162990252443,73,0,2
2010-2011,150162990252453,460,6,3
2010-2011,150162990252503,781,0,3
2010-2011,150162990252513,"1,115",0,1
2010-2011,150162990252603,745,2,3
2010-2011,150162990252703,849,3,1
2010-2011,150162990252743,266,0,0
2010-2011,150162990252773,347,0,0
2010-2011,150162990252783,628,0,0
2010-2011,150162990252823,477,0,1
2010-2011,150162990252873,380,0,0
2010-2011,150162990252893,552,0,1
2010-2011,150162990252903,237,1,0
2010-2011,150162990252913,600,0,1
2010-2011,150162990252923,627,0,1
2010-2011,150162990252933,545,0,1
2010-2011,150162990252943,"1,055",0,0
2010-2011,150162990252953,378,1,2
2010-2011,150162990252963,701,0,1
2010-2011,150162990252054,282,0,5
2010-2011,150162990252064,725,0,0
2010-2011,150162990252084,359,0,0
2010-2011,150162990252094,468,0,1
2010-2011,150162990252104,570,3,0
2010-2011,150162990252114,304,0,1
2010-2011,150162990252134,"1,079",1,8
2010-2011,150162990252154,243,0,9
2010-2011,150162990252184,268,2,1
2010-2011,150162990252194,"1,513",0,0
2010-2011,150162990252204,284,0,0
2010-2011,150162990252214,684,3,8
2010-2011,150162990252224,477,1,0
2010-2011,150162990252244,356,3,0
2010-2011,150162990252254,"1,374",1,53
2010-2011,150162990252284,412,1,1
2010-2011,150162990252294,237,0,0
2010-2011,150162990252304,450,0,1
2010-2011,150162990252314,744,4,1
2010-2011,150162990252324,316,0,0
2010-2011,150162990252334,523,0,0
2010-2011,150162990252344,349,1,8
2010-2011,150162990252354,258,0,0
2010-2011,150162990252374,"1,053",0,1
2010-2011,150162990252384,657,1,2
2010-2011,150162990252394,338,0,0
2010-2011,150162990252404,661,0,0
2010-2011,150162990252414,258,0,0
2010-2011,150162990252434,550,1,1
2010-2011,150162990252444,991,0,0
2010-2011,150162990252454,383,0,0
2010-2011,150162990252464,576,0,0
2010-2011,150162990252474,560,0,1
2010-2011,150162990252484,491,0,2
2010-2011,150162990252494,998,0,0
2010-2011,150162990252504,554,4,1
2010-2011,150162990252514,416,0,0
2010-2011,150162990252634,502,0,2
2010-2011,150162990252704,340,0,0
2010-2011,150162990252714,180,1,0
2010-2011,150162990252724,187,2,1
2010-2011,150162990252804,561,0,55
2010-2011,150162990252844,327,0,1
2010-2011,150162990252864,442,0,1
2010-2011,150162990252904,276,1,0
2010-2011,150162990252914,"1,204",3,0
2010-2011,150162990252924,428,0,1
2010-2011,150162990252934,700,0,14
2010-2011,150162990252954,439,2,6
2010-2011,150162990252964,765,0,0
2010-2011,150162990252055,598,0,0
2010-2011,150162990252065,324,0,0
2010-2011,150162990252095,939,0,0
2010-2011,150162990252105,279,1,0
2010-2011,150162990252135,586,5,1
2010-2011,150162990252145,631,0,3
2010-2011,150162990252155,296,0,2
2010-2011,150162990252175,490,3,1
2010-2011,150162990252185,"1,419",0,0
2010-2011,150162990252195,214,0,1
2010-2011,150162990252215,"1,178",0,0
2010-2011,150162990252235,710,0,54
2010-2011,150162990252255,357,1,0
2010-2011,150162990252265,"1,211",0,1
2010-2011,150162990252275,284,0,0
2010-2011,150162990252285,799,0,0
2010-2011,150162990252295,319,0,0
2010-2011,150162990252305,499,0,0
2010-2011,150162990252315,622,2,1
2010-2011,150162990252345,201,0,0
2010-2011,150162990252355,"1,114",0,0
2010-2011,150162990252365,566,5,0
2010-2011,150162990252375,817,0,0
2010-2011,150162990252385,602,0,0
2010-2011,150162990252395,351,0,4
2010-2011,150162990252405,409,1,0
2010-2011,150162990252435,"1,995",1,0
2010-2011,150162990252455,"1,826",0,0
2010-2011,150162990252465,"1,342",0,0
2010-2011,150162990252475,435,0,1
2010-2011,150162990252495,456,0,1
2010-2011,150162990252505,375,0,0
2010-2011,150162990252525,"1,212",0,2
2010-2011,150162990252605,579,0,0
2010-2011,150162990252775,566,0,0
2010-2011,150162990252785,543,1,1
2010-2011,150162990252805,282,0,0
2010-2011,150162990252825,910,2,1
2010-2011,150162990252845,208,1,0
2010-2011,150162990252855,690,1,8
2010-2011,150162990252895,523,0,1
2010-2011,150162990252915,816,0,0
2010-2011,150162990252935,294,0,0
2010-2011,150162990252945,211,1,0
2010-2011,150162990252955,486,4,2
2010-2011,150162990252965,586,1,0
2010-2011,150162990252046,304,0,34
2010-2011,150162990252056,102,0,0
2010-2011,150162990252066,277,0,2
2010-2011,150162990252086,478,3,2
2010-2011,150162990252096,385,0,0
2010-2011,150162990252106,540,0,0
2010-2011,150162990252126,352,1,1
2010-2011,150162990252136,529,0,1
2010-2011,150162990252176,391,0,0
2010-2011,150162990252206,524,3,0
2010-2011,150162990252216,433,1,0
2010-2011,150162990252226,"1,281",0,3
2010-2011,150162990252236,495,2,0
2010-2011,150162990252246,467,0,0
2010-2011,150162990252256,888,0,0
2010-2011,150162990252266,380,0,0
2010-2011,150162990252276,295,0,0
2010-2011,150162990252296,863,1,1
2010-2011,150162990252306,575,5,0
